audience,bias,message,source,author_position,author_state,author_gender,author_party,bias_neutral,bias_partisan,text_length
0,partisan,policy,facebook,Representative,Georgia,M,Democrat,0,1,182
0,neutral,support,facebook,Representative,Arizona,F,Democrat,1,0,119
0,neutral,support,facebook,Representative,Arizona,F,Democrat,1,0,108
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,116
0,neutral,support,facebook,Representative,Arizona,F,Democrat,1,0,117
1,neutral,information,facebook,Representative,Arizona,F,Democrat,1,0,139
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,108
0,neutral,support,facebook,Representative,Arizona,F,Democrat,1,0,177
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,111
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,75
0,neutral,information,facebook,Representative,Arizona,F,Democrat,1,0,123
0,neutral,support,facebook,Representative,Arizona,F,Democrat,1,0,130
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,233
1,neutral,information,facebook,Representative,Arizona,F,Democrat,1,0,156
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,119
0,neutral,information,facebook,Representative,Arizona,F,Democrat,1,0,138
0,neutral,information,facebook,Representative,Arizona,F,Democrat,1,0,110
0,neutral,personal,facebook,Representative,Arizona,F,Democrat,1,0,139
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,132
0,neutral,support,facebook,Representative,Arizona,F,Democrat,1,0,131
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,111
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,183
0,neutral,support,facebook,Representative,Arizona,F,Democrat,1,0,39
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,185
0,neutral,information,facebook,Representative,Arizona,F,Democrat,1,0,188
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,76
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,207
0,neutral,policy,facebook,Representative,Arizona,F,Democrat,1,0,120
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,164
0,neutral,personal,facebook,Representative,Arizona,F,Democrat,1,0,64
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,322
0,neutral,other,facebook,Representative,Arizona,F,Democrat,1,0,570
0,partisan,support,facebook,Representative,Utah,M,Republican,0,1,457
1,neutral,personal,facebook,Representative,Utah,M,Republican,1,0,105
0,partisan,support,facebook,Representative,Utah,M,Republican,0,1,262
0,neutral,information,facebook,Representative,Utah,M,Republican,1,0,351
0,neutral,personal,facebook,Representative,California,M,Democrat,1,0,196
0,partisan,media,facebook,Representative,California,M,Democrat,0,1,194
0,neutral,personal,facebook,Representative,California,M,Democrat,1,0,168
1,neutral,personal,facebook,Representative,California,M,Democrat,1,0,344
0,partisan,personal,facebook,Representative,California,M,Democrat,0,1,307
0,partisan,policy,facebook,Representative,California,M,Democrat,0,1,361
0,neutral,personal,facebook,Representative,California,M,Democrat,1,0,64
1,neutral,information,facebook,Representative,California,M,Democrat,1,0,349
0,neutral,policy,facebook,Representative,California,M,Democrat,1,0,447
0,neutral,media,facebook,Representative,California,M,Democrat,1,0,125
1,neutral,information,facebook,Representative,California,M,Democrat,1,0,132
1,neutral,personal,facebook,Representative,California,M,Democrat,1,0,111
0,partisan,policy,facebook,Representative,California,M,Democrat,0,1,88
0,neutral,other,facebook,Representative,California,M,Democrat,1,0,113
0,neutral,policy,facebook,Representative,California,M,Democrat,1,0,150
0,neutral,personal,facebook,Representative,California,M,Democrat,1,0,139
1,neutral,information,facebook,Representative,California,M,Democrat,1,0,95
0,partisan,policy,facebook,Senator,Hawaii,M,Democrat,0,1,560
1,neutral,personal,facebook,Representative,Missouri,M,Republican,1,0,93
1,neutral,constituency,facebook,Representative,Missouri,M,Republican,1,0,190
1,neutral,policy,facebook,Representative,Missouri,M,Republican,1,0,68
1,neutral,mobilization,facebook,Representative,Missouri,M,Republican,1,0,131
0,neutral,personal,facebook,Representative,Missouri,M,Republican,1,0,45
0,neutral,policy,facebook,Representative,Missouri,M,Republican,1,0,417
0,neutral,media,facebook,Representative,Missouri,M,Republican,1,0,353
0,neutral,support,facebook,Representative,Missouri,M,Republican,1,0,139
1,partisan,policy,facebook,Representative,Missouri,M,Republican,0,1,147
0,partisan,policy,facebook,Representative,Missouri,M,Republican,0,1,566
1,neutral,information,facebook,Representative,Missouri,M,Republican,1,0,92
0,neutral,information,facebook,Representative,Missouri,M,Republican,1,0,244
0,neutral,other,facebook,Representative,Missouri,M,Republican,1,0,162
0,partisan,media,facebook,Representative,Mississippi,M,Democrat,0,1,118
0,neutral,policy,facebook,Representative,Mississippi,M,Democrat,1,0,781
0,neutral,policy,facebook,Representative,Texas,M,Democrat,1,0,416
0,neutral,media,facebook,Representative,Texas,M,Democrat,1,0,58
1,neutral,personal,facebook,Representative,California,M,Democrat,1,0,117
1,neutral,information,facebook,Representative,California,M,Democrat,1,0,140
0,neutral,support,facebook,Representative,California,M,Democrat,1,0,458
0,neutral,support,facebook,Senator,Pennsylvania,M,Republican,1,0,126
1,neutral,personal,facebook,Senator,Pennsylvania,M,Republican,1,0,117
0,neutral,personal,facebook,Senator,Pennsylvania,M,Republican,1,0,199
0,neutral,personal,facebook,Senator,Pennsylvania,M,Republican,1,0,99
0,neutral,personal,facebook,Senator,Pennsylvania,M,Republican,1,0,39
0,neutral,personal,facebook,Senator,Pennsylvania,M,Republican,1,0,76
0,partisan,information,facebook,Senator,Pennsylvania,M,Republican,0,1,281
0,neutral,personal,facebook,Senator,Pennsylvania,M,Republican,1,0,170
1,neutral,constituency,facebook,Senator,Pennsylvania,M,Republican,1,0,205
1,neutral,constituency,facebook,Representative,Ohio,M,Republican,1,0,171
1,neutral,personal,facebook,Representative,Ohio,M,Republican,1,0,320
0,neutral,policy,facebook,Representative,Ohio,M,Republican,1,0,166
0,neutral,support,facebook,Representative,Ohio,M,Republican,1,0,57
0,neutral,personal,facebook,Representative,Ohio,M,Republican,1,0,205
0,neutral,personal,facebook,Representative,Ohio,M,Republican,1,0,179
1,neutral,policy,facebook,Representative,Ohio,M,Republican,1,0,313
0,neutral,information,facebook,Senator,Montana,M,Democrat,1,0,293
1,neutral,mobilization,facebook,Senator,Montana,M,Democrat,1,0,169
0,neutral,personal,facebook,Senator,Montana,M,Democrat,1,0,228
1,neutral,support,facebook,Senator,Montana,M,Democrat,1,0,271
1,neutral,personal,facebook,Representative,Massachusetts,M,Democrat,1,0,164
0,partisan,policy,facebook,Representative,Massachusetts,M,Democrat,0,1,243
1,neutral,policy,facebook,Representative,Massachusetts,M,Democrat,1,0,842
1,neutral,policy,facebook,Representative,Massachusetts,M,Democrat,1,0,300
1,neutral,support,facebook,Representative,Massachusetts,M,Democrat,1,0,211
1,neutral,personal,facebook,Representative,Massachusetts,M,Democrat,1,0,109
1,partisan,personal,facebook,Representative,Massachusetts,M,Democrat,0,1,456
0,neutral,information,facebook,Representative,Massachusetts,M,Democrat,1,0,146
0,neutral,personal,facebook,Representative,Massachusetts,M,Democrat,1,0,105
0,neutral,policy,facebook,Representative,Massachusetts,M,Democrat,1,0,410
1,neutral,mobilization,facebook,Representative,Massachusetts,M,Democrat,1,0,476
0,neutral,support,facebook,Representative,Massachusetts,M,Democrat,1,0,229
0,neutral,personal,facebook,Representative,Massachusetts,M,Democrat,1,0,81
1,neutral,constituency,facebook,Representative,Massachusetts,M,Democrat,1,0,131
1,neutral,support,facebook,Representative,Massachusetts,M,Democrat,1,0,386
0,neutral,personal,facebook,Representative,Massachusetts,M,Democrat,1,0,806
0,neutral,personal,facebook,Representative,Massachusetts,M,Democrat,1,0,372
0,neutral,support,facebook,Representative,Massachusetts,M,Democrat,1,0,352
0,neutral,policy,facebook,Representative,Massachusetts,M,Democrat,1,0,54
0,neutral,policy,facebook,Representative,Pennsylvania,M,Republican,1,0,118
0,neutral,personal,facebook,Representative,Pennsylvania,M,Republican,1,0,140
0,neutral,policy,facebook,Representative,Pennsylvania,M,Republican,1,0,951
0,partisan,personal,facebook,Representative,Nevada,F,Democrat,0,1,128
0,neutral,personal,facebook,Representative,Nevada,F,Democrat,1,0,128
0,neutral,personal,facebook,Representative,Nevada,F,Democrat,1,0,68
1,neutral,personal,facebook,Representative,Colorado,M,Republican,1,0,480
1,neutral,constituency,facebook,Representative,Colorado,M,Republican,1,0,214
0,partisan,policy,facebook,Representative,Colorado,M,Republican,0,1,162
1,neutral,information,facebook,Representative,Colorado,M,Republican,1,0,664
0,neutral,policy,facebook,Representative,Colorado,M,Republican,1,0,338
0,partisan,policy,facebook,Representative,Colorado,M,Republican,0,1,880
0,neutral,personal,facebook,Representative,Colorado,M,Republican,1,0,86
1,neutral,personal,facebook,Representative,California,M,Democrat,1,0,68
1,partisan,mobilization,facebook,Representative,California,M,Democrat,0,1,603
0,neutral,personal,facebook,Representative,California,M,Democrat,1,0,48
0,neutral,policy,facebook,Representative,California,M,Democrat,1,0,203
0,neutral,policy,facebook,Representative,Michigan,M,Republican,1,0,635
0,neutral,personal,facebook,Representative,Michigan,M,Republican,1,0,67
0,neutral,personal,facebook,Representative,Michigan,M,Republican,1,0,119
0,neutral,support,facebook,Representative,Michigan,M,Republican,1,0,704
0,neutral,personal,facebook,Representative,Michigan,M,Republican,1,0,198
1,neutral,personal,facebook,Representative,Michigan,M,Republican,1,0,248
0,partisan,policy,facebook,Senator,New Mexico,M,Democrat,0,1,1193
1,neutral,information,facebook,Senator,New Mexico,M,Democrat,1,0,625
0,neutral,policy,facebook,Senator,New Mexico,M,Democrat,1,0,680
0,neutral,personal,facebook,Senator,New Mexico,M,Democrat,1,0,401
1,partisan,policy,facebook,Senator,New Mexico,M,Democrat,0,1,501
0,neutral,support,facebook,Senator,New Mexico,M,Democrat,1,0,502
1,neutral,personal,facebook,Representative,New York,F,Democrat,1,0,135
0,neutral,personal,facebook,Representative,Indiana,M,Democrat,1,0,326
0,neutral,information,facebook,Representative,Indiana,M,Democrat,1,0,665
0,neutral,constituency,facebook,Representative,Indiana,M,Democrat,1,0,268
0,partisan,policy,facebook,Representative,Maryland,M,Democrat,0,1,139
0,neutral,policy,facebook,Representative,California,M,Republican,1,0,268
0,neutral,personal,facebook,Representative,California,M,Republican,1,0,189
0,neutral,personal,facebook,Representative,California,M,Republican,1,0,89
0,neutral,policy,facebook,Representative,Texas,M,Democrat,1,0,303
0,neutral,personal,facebook,Representative,Texas,M,Democrat,1,0,129
1,neutral,personal,facebook,Representative,Texas,M,Democrat,1,0,366
0,neutral,personal,facebook,Representative,Texas,M,Democrat,1,0,122
0,partisan,support,facebook,Representative,Texas,M,Democrat,0,1,650
0,neutral,personal,facebook,Representative,Texas,M,Democrat,1,0,363
0,neutral,information,facebook,Representative,Texas,M,Democrat,1,0,261
0,partisan,policy,facebook,Representative,Texas,M,Democrat,0,1,364
0,partisan,personal,facebook,Representative,Texas,M,Democrat,0,1,404
0,neutral,policy,facebook,Representative,Texas,M,Democrat,1,0,557
0,neutral,policy,facebook,Representative,Texas,M,Democrat,1,0,282
1,neutral,policy,facebook,Representative,Texas,M,Democrat,1,0,333
0,neutral,support,facebook,Representative,Texas,M,Democrat,1,0,121
0,neutral,policy,facebook,Representative,Texas,M,Democrat,1,0,124
0,neutral,policy,facebook,Representative,California,F,Democrat,1,0,412
0,neutral,support,facebook,Representative,California,F,Democrat,1,0,381
0,partisan,personal,facebook,Representative,California,F,Democrat,0,1,372
0,neutral,information,facebook,Representative,California,F,Democrat,1,0,420
0,partisan,attack,facebook,Representative,Kentucky,M,Republican,0,1,106
0,neutral,media,facebook,Representative,Kentucky,M,Republican,1,0,859
1,neutral,policy,facebook,Representative,Kentucky,M,Republican,1,0,108
0,neutral,personal,facebook,Representative,Kentucky,M,Republican,1,0,221
0,neutral,other,facebook,Senator,Mississippi,M,Republican,1,0,83
0,neutral,policy,facebook,Senator,Mississippi,M,Republican,1,0,135
0,neutral,other,facebook,Senator,Mississippi,M,Republican,1,0,73
0,neutral,support,facebook,Senator,Mississippi,M,Republican,1,0,439
0,neutral,policy,facebook,Senator,Mississippi,M,Republican,1,0,148
1,partisan,constituency,facebook,Representative,Oregon,M,Republican,0,1,479
1,neutral,information,facebook,Representative,Oregon,M,Republican,1,0,102
0,neutral,support,facebook,Representative,Oregon,M,Republican,1,0,419
1,neutral,personal,facebook,Representative,Oregon,M,Republican,1,0,238
0,partisan,policy,facebook,Representative,Oregon,M,Republican,0,1,886
0,neutral,support,facebook,Representative,Oregon,M,Republican,1,0,184
0,neutral,support,facebook,Representative,Oregon,M,Republican,1,0,71
0,neutral,information,facebook,Representative,South Carolina,M,Republican,1,0,441
0,partisan,attack,facebook,Representative,South Carolina,M,Republican,0,1,132
0,neutral,policy,facebook,Representative,South Carolina,M,Republican,1,0,186
0,partisan,mobilization,facebook,Representative,South Carolina,M,Republican,0,1,133
0,neutral,personal,facebook,Representative,South Carolina,M,Republican,1,0,334
1,neutral,personal,facebook,Representative,South Carolina,M,Republican,1,0,179
0,partisan,information,facebook,Representative,Georgia,M,Republican,0,1,129
1,neutral,mobilization,facebook,Representative,Georgia,M,Republican,1,0,188
0,neutral,policy,facebook,Representative,Florida,F,Democrat,1,0,275
1,neutral,constituency,facebook,Representative,Florida,F,Democrat,1,0,202
1,neutral,constituency,facebook,Representative,Florida,F,Democrat,1,0,266
1,neutral,personal,facebook,Representative,Florida,F,Democrat,1,0,209
0,neutral,personal,facebook,Representative,Florida,F,Democrat,1,0,149
0,neutral,support,facebook,Representative,Florida,F,Democrat,1,0,125
0,neutral,policy,facebook,Representative,Florida,F,Democrat,1,0,461
1,neutral,support,facebook,Representative,Florida,F,Democrat,1,0,98
0,neutral,policy,facebook,Representative,Florida,F,Democrat,1,0,183
0,neutral,support,facebook,Representative,Florida,F,Democrat,1,0,138
1,partisan,mobilization,facebook,Representative,Michigan,M,Republican,0,1,160
0,neutral,policy,facebook,Representative,Michigan,M,Republican,1,0,180
0,neutral,personal,facebook,Representative,Michigan,M,Republican,1,0,114
0,neutral,personal,facebook,Representative,Michigan,M,Republican,1,0,191
0,neutral,media,facebook,Representative,Michigan,M,Republican,1,0,128
0,neutral,policy,facebook,Representative,Michigan,M,Republican,1,0,114
0,neutral,policy,facebook,Representative,Michigan,M,Republican,1,0,117
0,neutral,information,facebook,Representative,Vermont,M,Democrat,1,0,178
0,neutral,support,facebook,Representative,Vermont,M,Democrat,1,0,279
0,neutral,personal,facebook,Representative,Vermont,M,Democrat,1,0,186
0,neutral,personal,facebook,Representative,Vermont,M,Democrat,1,0,805
0,neutral,personal,facebook,Senator,Rhode Island,M,Democrat,1,0,400
0,neutral,personal,facebook,Senator,Rhode Island,M,Democrat,1,0,327
1,neutral,media,facebook,Representative,Virginia,M,Republican,1,0,241
1,neutral,personal,facebook,Representative,Virginia,M,Republican,1,0,118
1,neutral,media,facebook,Representative,Virginia,M,Republican,1,0,151
